EnterQueueTimestamp_year,EnterQueueTimestamp_month,EnterQueueTimestamp_day,EnterQueueTimestamp_day_of_week,EnterQueueTimestamp_hour,EnterQueueTimestamp_minute,party_size,queue_62868,queue_69991,queue_66421,queue_75252,queue_5000000899,time_since_last_ticket,pushed_back_by_consumer,pushed_back_by_host,pushed_back_by_system,entering_host,result_arrived,result_no_show,result_removed,result_left,result_removed_by_system,time_to_redeem,time_to_confirm,pulled_status_updates,summoning_host
2018,1,1,0,15,43,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,43,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,44,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,45,1,0,0,0,1,0,249,0,0,0,-1,1,0,0,0,0,53,-1,3,10
2018,1,1,0,15,46,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,36
2018,1,1,0,15,46,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,47,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,47,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,48,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,48,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,15,48,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,3,-1
2018,1,1,0,15,49,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,50,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,50,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,51,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,52,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,52,1,0,1,0,0,0,230,0,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,0,15,52,1,0,1,0,0,0,6,0,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,0,15,53,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,53,1,0,1,0,0,0,23,0,0,0,-1,1,0,0,0,0,3,-1,0,5
2018,1,1,0,15,54,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,54,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,1,-1
2018,1,1,0,15,55,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,56,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,56,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,57,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,15,58,1,0,1,0,0,0,47,0,0,0,-1,1,0,0,0,0,3,-1,0,4
2018,1,1,0,15,58,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,3,-1
2018,1,1,0,15,59,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,0,16,1,1,0,1,0,0,0,-1,0,0,0,102886,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,1,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,2,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,2,1,0,0,0,1,0,13,0,0,0,-1,1,0,0,0,0,13,-1,3,10
2018,1,1,0,16,2,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,2,-1
2018,1,1,0,16,3,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,61,-1,0,36
2018,1,1,0,16,4,1,0,0,0,1,0,322,0,0,0,-1,1,0,0,0,0,7,-1,0,10
2018,1,1,0,16,5,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,6,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,7,1,0,0,0,1,0,17,0,0,0,-1,1,0,0,0,0,134,-1,4,21
2018,1,1,0,16,8,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,8,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,8,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,9,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,744,-1,0,1
2018,1,1,0,16,9,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,52,-1,0,36
2018,1,1,0,16,12,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,12,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,65,-1,0,36
2018,1,1,0,16,12,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,13,1,0,0,0,1,0,46,0,0,0,-1,0,1,0,0,0,-1,-1,5,14
2018,1,1,0,16,14,1,0,0,0,1,0,5,0,0,0,-1,1,0,0,0,0,50,-1,6,10
2018,1,1,0,16,15,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,15,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,15,1,1,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,1092,-1,0,1
2018,1,1,0,16,15,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,15,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,16,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,16,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,16,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,17,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,25,-1,0,36
2018,1,1,0,16,18,1,0,0,0,1,0,346,0,0,0,-1,1,0,0,0,0,44,-1,0,18
2018,1,1,0,16,18,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,19,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,25,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,36,-1,0,36
2018,1,1,0,16,25,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,26,1,0,1,0,0,0,-1,0,0,0,-1,0,0,1,0,0,-1,-1,0,-1
2018,1,1,0,16,28,1,0,0,0,1,0,324,0,0,0,5000001650,1,0,0,0,0,14,-1,0,10
2018,1,1,0,16,30,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,30,1,0,0,0,1,0,85,0,0,0,-1,1,0,0,0,0,60,-1,4,19
2018,1,1,0,16,31,1,0,0,0,1,0,615,0,0,0,-1,1,0,0,0,0,161,-1,0,21
2018,1,1,0,16,33,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,33,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,34,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,34,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,36,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,36,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,0,16,37,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,37,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,37,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,37,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,443,-1,0,1
2018,1,1,0,16,38,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,38,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,90,-1,0,36
2018,1,1,0,16,39,1,0,0,0,1,0,156,0,0,0,-1,1,0,0,0,0,48,-1,1,10
2018,1,1,0,16,40,1,0,0,0,1,0,71,0,0,0,-1,1,0,0,0,0,2,-1,0,32
2018,1,1,0,16,42,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,36
2018,1,1,0,16,42,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,42,1,1,0,0,0,0,444,0,0,0,219548,0,1,0,0,0,-1,-1,0,1
2018,1,1,0,16,42,1,0,0,0,1,0,44,0,0,0,-1,1,0,0,0,0,24,-1,0,24
2018,1,1,0,16,44,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,44,-1,0,36
2018,1,1,0,16,44,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,44,1,0,0,1,0,0,199,0,0,0,-1,0,1,0,0,0,-1,-1,0,36
2018,1,1,0,16,44,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,0,16,44,1,0,0,1,0,0,20,0,0,0,-1,0,1,0,0,0,-1,-1,0,36
2018,1,1,0,16,48,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,71,-1,0,36
2018,1,1,0,16,49,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,16,52,1,0,0,0,1,0,249,0,0,0,-1,1,0,0,0,0,26,-1,0,24
2018,1,1,0,16,53,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,53,1,1,0,0,0,0,-1,0,0,0,219548,1,0,0,0,0,1,-1,0,1
2018,1,1,0,16,53,1,0,0,0,1,0,10,0,0,0,-1,1,0,0,0,0,11,-1,1,10
2018,1,1,0,16,56,1,0,0,0,1,0,170,0,0,0,-1,0,1,0,0,0,-1,-1,0,10
2018,1,1,0,16,57,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,58,1,0,0,0,1,0,162,0,0,0,-1,1,0,0,0,0,27,-1,0,10
2018,1,1,0,16,58,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,16,58,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,17,1,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,17,1,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,0,17,2,1,0,0,0,1,0,276,0,0,0,-1,1,0,0,0,0,200,-1,0,24
2018,1,1,0,17,2,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1
2018,1,1,0,17,6,1,0,0,0,1,0,325,0,0,0,-1,1,0,0,0,0,174,-1,6,14
2018,1,1,0,17,13,1,0,0,0,1,0,156,0,0,0,-1,1,0,0,0,0,43,-1,0,28
2018,1,1,0,17,17,1,0,0,0,1,0,162,0,0,0,-1,1,0,0,0,0,25,-1,0,24
2018,1,1,0,17,19,1,0,0,0,1,0,1058,0,0,0,-1,1,0,0,0,0,178,-1,1,28
2018,1,1,0,17,23,1,0,0,0,1,0,89,0,0,0,-1,0,1,0,0,0,-1,-1,0,21
2018,1,1,0,17,25,1,1,0,0,0,0,429,0,0,0,-1,1,0,0,0,0,968,-1,0,1
2018,1,1,0,17,36,1,0,0,0,1,0,403,0,0,0,5000002006,1,0,0,0,0,104,-1,0,21
2018,1,1,0,17,41,1,1,0,0,0,0,1100,0,0,0,-1,1,0,0,0,0,428,-1,0,1
2018,1,1,0,17,57,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,628,-1,0,1
2018,1,1,0,18,2,1,1,0,0,0,0,632,0,0,0,219538,1,0,0,0,0,493,-1,0,1
2018,1,1,0,18,11,1,1,0,0,0,0,495,0,0,0,219538,1,0,0,0,0,806,-1,0,1
2018,1,1,0,18,14,1,1,0,0,0,0,807,0,0,0,219538,1,0,0,0,0,105,-1,0,1
2018,1,1,0,18,28,1,1,0,0,0,0,499,0,0,0,219538,1,0,0,0,0,1120,-1,0,1
2018,1,1,0,18,29,1,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,0,2,-1,0,-1
2018,1,1,0,18,44,1,1,0,0,0,0,1121,0,0,0,219538,1,0,0,0,0,268,-1,0,1
2018,1,1,0,18,45,1,1,0,0,0,0,243,0,10,0,219548,1,0,0,0,0,1,-1,0,1
2018,1,1,0,18,53,1,1,0,0,0,0,282,0,0,0,219538,1,0,0,0,0,281,-1,0,1
2018,1,1,0,18,56,1,1,0,0,0,0,290,0,0,0,219538,1,0,0,0,0,243,-1,0,1
2018,1,1,0,19,2,1,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,0,2,-1,29,-1
2018,1,1,0,19,5,1,1,0,0,0,0,2092,0,0,0,-1,1,0,0,0,0,1472,-1,0,1
2018,1,1,0,19,24,1,1,0,0,0,0,80,0,0,0,219548,0,1,0,0,0,-1,-1,0,1
2018,1,1,0,19,30,1,1,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,-1,-1,0,-1
2018,1,1,0,19,41,1,1,0,0,0,0,1474,0,0,0,219538,1,0,0,0,0,730,-1,0,1
2018,1,1,0,20,24,1,1,0,0,0,0,842,0,0,0,-1,1,0,0,0,0,720,-1,0,1
2018,1,1,0,20,31,1,1,0,0,0,0,722,0,0,0,219538,0,1,0,0,0,-1,-1,0,1
2018,1,1,0,21,56,1,1,0,0,0,0,-1,0,0,0,219538,0,1,0,0,0,-1,-1,0,-1
2018,1,1,1,6,32,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,2
2018,1,1,1,6,55,1,0,1,0,0,0,226,10,0,0,-1,1,0,0,0,0,102,-1,0,5
2018,1,1,1,7,17,1,0,1,0,0,0,672,10,0,0,-1,1,0,0,0,0,30,-1,0,12
2018,1,1,1,7,33,1,0,1,0,0,0,627,0,0,0,-1,1,0,0,0,0,26,-1,0,2
2018,1,1,1,7,51,1,0,1,0,0,0,42,0,0,0,-1,0,1,0,0,0,-1,-1,0,2
2018,1,1,1,7,54,1,0,1,0,0,0,258,0,0,0,-1,1,0,0,0,0,31,-1,0,2
2018,1,1,1,7,56,1,0,1,0,0,0,116,0,0,0,-1,1,0,0,0,0,33,-1,0,5
2018,1,1,1,8,5,1,0,1,0,0,0,498,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,8,6,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,8,54,1,0,1,0,0,0,33,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,8,54,1,0,1,0,0,0,32,10,0,0,-1,0,1,0,0,0,-1,-1,2,12
2018,1,1,1,8,55,1,0,1,0,0,0,29,0,0,0,-1,1,0,0,0,0,29,-1,0,4
2018,1,1,1,8,55,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,8,55,1,0,1,0,0,0,29,0,0,0,-1,1,0,0,0,0,20,-1,0,5
2018,1,1,1,8,55,1,0,1,0,0,0,21,0,0,0,-1,1,0,0,0,0,27,-1,0,2
2018,1,1,1,8,55,1,0,1,0,0,0,434,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,8,55,1,0,1,0,0,0,85,0,0,0,-1,1,0,0,0,0,25,-1,0,5
2018,1,1,1,8,55,1,0,1,0,0,0,681,0,0,0,-1,1,0,0,0,0,28,-1,0,12
2018,1,1,1,8,55,1,0,1,0,0,0,382,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,12,0,0,0,-1,1,0,0,0,0,17,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,23,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,19,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,8,56,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,8,56,1,0,1,0,0,0,16,0,0,0,-1,1,0,0,0,0,566,-1,0,26
2018,1,1,1,8,56,1,0,1,0,0,0,89,0,0,0,-1,1,0,0,0,0,19,-1,17,12
2018,1,1,1,8,56,1,0,1,0,0,0,210,0,0,0,-1,1,0,0,0,0,22,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,116,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,8,56,1,0,1,0,0,0,217,0,0,0,-1,1,0,0,0,0,33,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,320,0,0,0,-1,1,0,0,0,0,16,-1,0,12
2018,1,1,1,8,56,1,0,1,0,0,0,-1,0,0,0,-1,0,0,1,0,0,-1,-1,0,-1
2018,1,1,1,8,56,1,0,1,0,0,0,107,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,8,57,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,8,57,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,1,-1
2018,1,1,1,8,58,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,8,59,1,0,1,0,0,0,159,0,0,0,-1,1,0,0,0,0,28,-1,0,2
2018,1,1,1,8,59,1,0,1,0,0,0,171,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,8,59,1,0,1,0,0,0,437,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,8,59,1,0,1,0,0,0,26,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,8,59,1,0,1,0,0,0,260,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,8,59,1,0,1,0,0,0,154,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,8,59,1,0,1,0,0,0,249,0,0,0,-1,1,0,0,0,0,27,-1,0,12
2018,1,1,1,8,59,1,0,1,0,0,0,674,0,0,0,-1,1,0,0,0,0,35,-1,0,4
2018,1,1,1,8,59,1,0,1,0,0,0,5,0,0,0,-1,1,0,0,0,0,45,-1,0,2
2018,1,1,1,8,59,1,0,1,0,0,0,573,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,8,59,1,0,1,0,0,0,26,0,0,0,-1,1,0,0,0,0,26,-1,0,4
2018,1,1,1,9,0,1,0,1,0,0,0,41,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,9,0,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,2,-1
2018,1,1,1,9,0,1,0,1,0,0,0,62,0,0,0,-1,0,1,0,0,0,-1,-1,0,2
2018,1,1,1,9,0,1,0,1,0,0,0,4,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,0,1,0,1,0,0,0,16,0,0,0,-1,1,0,0,0,0,35,-1,0,12
2018,1,1,1,9,0,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,9,1,1,0,1,0,0,0,14,0,0,0,-1,0,1,0,0,0,-1,-1,0,2
2018,1,1,1,9,1,1,0,1,0,0,0,29,0,0,0,-1,1,0,0,0,0,31,-1,8,2
2018,1,1,1,9,2,1,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,0,50,-1,0,6
2018,1,1,1,9,2,1,0,1,0,0,0,163,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,3,1,0,1,0,0,0,35,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,9,4,1,0,1,0,0,0,160,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,9,5,1,0,1,0,0,0,56,0,0,0,-1,0,1,0,0,0,-1,-1,2,12
2018,1,1,1,9,6,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,16,-1,0,8
2018,1,1,1,9,6,1,0,1,0,0,0,121,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,7,1,0,1,0,0,0,11,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,7,1,0,1,0,0,0,223,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,9,7,1,0,1,0,0,0,144,0,0,0,-1,1,0,0,0,0,42,-1,0,2
2018,1,1,1,9,8,1,0,1,0,0,0,12,0,0,0,-1,1,0,0,0,0,27,-1,0,4
2018,1,1,1,9,10,1,0,1,0,0,0,57,0,0,0,-1,1,0,0,0,0,27,-1,0,12
2018,1,1,1,9,11,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,9,11,1,0,1,0,0,0,55,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,9,12,1,0,1,0,0,0,39,0,0,0,-1,1,0,0,0,0,34,-1,0,5
2018,1,1,1,9,12,1,0,1,0,0,0,169,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,9,13,1,0,1,0,0,0,361,0,0,0,-1,1,0,0,0,0,22,-1,0,4
2018,1,1,1,9,15,1,0,1,0,0,0,411,10,0,0,-1,1,0,0,0,0,34,-1,0,4
2018,1,1,1,9,15,1,0,1,0,0,0,48,0,0,0,-1,1,0,0,0,0,24,-1,0,12
2018,1,1,1,9,16,1,0,1,0,0,0,-1,10,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,9,16,1,0,1,0,0,0,531,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,9,16,1,0,1,0,0,0,492,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,9,16,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,19,-1,0,8
2018,1,1,1,9,17,1,0,1,0,0,0,21,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,9,18,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,5,-1
2018,1,1,1,9,20,1,0,1,0,0,0,57,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,9,20,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,18,-1,0,8
2018,1,1,1,9,21,1,0,0,0,1,0,-1,0,0,0,128566,1,0,0,0,0,5,-1,0,6
2018,1,1,1,9,22,1,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,0,39,-1,0,24
2018,1,1,1,9,22,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,44,-1,0,8
2018,1,1,1,9,23,1,0,1,0,0,0,30,0,0,0,-1,1,0,0,0,0,37,-1,2,4
2018,1,1,1,9,24,1,0,0,0,1,0,310,0,0,0,-1,1,0,0,0,0,15,-1,0,24
2018,1,1,1,9,24,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,1,-1
2018,1,1,1,9,26,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,7,-1,0,8
2018,1,1,1,9,26,1,0,0,0,1,0,849,0,0,0,-1,1,0,0,0,0,61,-1,0,24
2018,1,1,1,9,26,1,0,1,0,0,0,1969,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,28,1,0,0,0,1,0,7,0,0,0,-1,1,0,0,0,0,9,-1,0,10
2018,1,1,1,9,28,1,0,0,1,0,0,313,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,9,29,1,0,1,0,0,0,47,20,0,0,-1,0,1,0,0,0,-1,-1,1,5
2018,1,1,1,9,29,1,0,1,0,0,0,499,0,0,0,-1,1,0,0,0,0,3,-1,0,12
2018,1,1,1,9,30,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,9,30,1,0,0,1,0,0,12,0,0,0,-1,1,0,0,0,0,9,-1,0,8
2018,1,1,1,9,31,1,0,1,0,0,0,15,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,32,1,0,1,0,0,0,11,0,0,0,-1,1,0,0,0,0,23,-1,0,5
2018,1,1,1,9,33,1,0,1,0,0,0,472,0,0,0,-1,1,0,0,0,0,22,-1,5,4
2018,1,1,1,9,35,1,0,1,0,0,0,351,0,0,0,-1,1,0,0,0,0,136,-1,1,20
2018,1,1,1,9,36,1,0,1,0,0,0,288,0,0,0,-1,1,0,0,0,0,419,-1,0,12
2018,1,1,1,9,37,1,0,0,0,1,0,582,0,0,0,129426,1,0,0,0,0,161,-1,0,24
2018,1,1,1,9,38,1,0,1,0,0,0,11,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,1,9,39,1,0,1,0,0,0,26,10,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,9,41,1,0,1,0,0,0,11,0,0,0,-1,1,0,0,0,0,21,-1,5,12
2018,1,1,1,9,42,1,0,1,0,0,0,424,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,9,43,1,0,0,0,1,0,514,0,0,0,-1,1,0,0,0,0,26,-1,0,24
2018,1,1,1,9,44,1,0,1,0,0,0,342,0,0,0,-1,1,0,0,0,0,2,-1,0,4
2018,1,1,1,9,45,1,0,1,0,0,0,16,0,0,0,-1,1,0,0,0,0,23,-1,0,2
2018,1,1,1,9,45,1,0,1,0,0,0,23,0,0,0,-1,0,1,0,0,0,-1,-1,0,5
2018,1,1,1,9,46,1,0,1,0,0,0,26,0,0,0,-1,1,0,0,0,0,35,-1,0,5
2018,1,1,1,9,48,1,0,1,0,0,0,556,0,0,0,-1,0,1,0,0,0,-1,-1,0,17
2018,1,1,1,9,48,1,0,0,0,1,0,468,10,0,0,-1,1,0,0,0,0,34,-1,3,14
